"date","home_team","away_team","home_score","away_score","tournament"
4,"Austria","Belgium",2,3,"UEFA Euro qualification"
4,"Iceland","Luxembourg",1,1,"UEFA Euro qualification"
4,"Portugal","Slovakia",3,2,"UEFA Euro qualification"
4,"Angola","Mozambique",1,1,"Friendly"
4,"Puerto Rico","Guyana",1,3,"CONCACAF Nations League"
4,"Liberia","Libya",2,3,"Friendly"
4,"Mauritania","Madagascar",2,1,"Friendly"
4,"Mexico","Ghana",2,0,"Friendly"
4,"Niger","Somalia",3,0,"Friendly"
4,"Sierra Leone","Benin",1,1,"Friendly"
4,"Ukraine","North Macedonia",2,0,"UEFA Euro qualification"
4,"Bulgaria","Lithuania",0,2,"UEFA Euro qualification"
4,"Hungary","Serbia",2,1,"UEFA Euro qualification"
4,"Slovenia","Finland",3,0,"UEFA Euro qualification"
4,"Denmark","Kazakhstan",3,1,"UEFA Euro qualification"
4,"Papua New Guinea","Vanuatu",0,1,"MSG Prime Minister's Cup"
4,"New Caledonia","Solomon Islands",0,1,"MSG Prime Minister's Cup"
4,"Sudan","Tanzania",1,1,"Friendly"
4,"Georgia","Cyprus",4,0,"UEFA Euro qualification"
4,"Norway","Spain",0,1,"UEFA Euro qualification"
4,"Wales","Croatia",2,1,"UEFA Euro qualification"
4,"Poland","Moldova",1,1,"UEFA Euro qualification"
4,"Switzerland","Belarus",3,3,"UEFA Euro qualification"
4,"Dominican Republic","Barbados",5,2,"CONCACAF Nations League"
4,"Nicaragua","Montserrat",3,0,"CONCACAF Nations League"
4,"Algeria","Egypt",1,1,"Friendly"
4,"Botswana","Eswatini",2,1,"Friendly"
4,"Kenya","Russia",2,2,"Friendly"
4,"China PR","Uzbekistan",1,2,"Friendly"
4,"Mozambique","Nigeria",2,3,"Friendly"
4,"Senegal","Cameroon",1,0,"Friendly"
4,"Greece","Netherlands",0,1,"UEFA Euro qualification"
4,"Azerbaijan","Austria",0,1,"UEFA Euro qualification"
4,"Belgium","Sweden",1,1,"UEFA Euro qualification"
4,"Bosnia and Herzegovina","Portugal",0,5,"UEFA Euro qualification"
4,"Luxembourg","Slovakia",0,1,"UEFA Euro qualification"
4,"Panama","Guatemala",3,0,"CONCACAF Nations League"
4,"Bermuda","Belize",1,1,"CONCACAF Nations League"
4,"Guyana","Puerto Rico",3,1,"CONCACAF Nations League"
4,"Venezuela","Chile",3,0,"FIFA World Cup qualification"
4,"Ecuador","Colombia",0,0,"FIFA World Cup qualification"
4,"Paraguay","Bolivia",1,0,"FIFA World Cup qualification"
4,"Peru","Argentina",0,2,"FIFA World Cup qualification"
4,"Uruguay","Brazil",2,0,"FIFA World Cup qualification"
4,"Bangladesh","Maldives",2,1,"FIFA World Cup qualification"
4,"Bhutan","Hong Kong",2,0,"FIFA World Cup qualification"
4,"Guam","Singapore",0,1,"FIFA World Cup qualification"
4,"Laos","Nepal",0,1,"FIFA World Cup qualification"
4,"Macau","Myanmar",0,0,"FIFA World Cup qualification"
4,"Mongolia","Afghanistan",0,1,"FIFA World Cup qualification"
4,"Pakistan","Cambodia",1,0,"FIFA World Cup qualification"
4,"Sri Lanka","Yemen",1,1,"FIFA World Cup qualification"
4,"Albania","Bulgaria",2,0,"Friendly"
4,"Australia","New Zealand",2,0,"Friendly"
4,"Bahrain","Philippines",1,0,"Friendly"
4,"Benin","Madagascar",1,2,"Friendly"
4,"Burkina Faso","Mauritania",2,1,"Friendly"
4,"Estonia","Thailand",1,1,"Friendly"
4,"France","Scotland",4,1,"Friendly"
4,"Guinea","Gabon",1,1,"Friendly"
4,"Libya","Niger",1,1,"Friendly"
4,"Mali","Saudi Arabia",3,1,"Friendly"
4,"Mexico","Germany",2,2,"Friendly"
4,"North Macedonia","Armenia",3,1,"Friendly"
4,"Somalia","Sierra Leone",0,2,"Friendly"
4,"Sudan","Chad",1,0,"Friendly"
4,"Syria","Kuwait",1,2,"Friendly"
4,"United Arab Emirates","Lebanon",2,1,"Friendly"
4,"Zambia","Uganda",3,0,"Friendly"
4,"Morocco","Liberia",3,0,"African Cup of Nations qualification"
4,"England","Italy",3,1,"UEFA Euro qualification"
4,"Serbia","Montenegro",3,1,"UEFA Euro qualification"
4,"Lithuania","Hungary",2,2,"UEFA Euro qualification"
4,"Finland","Kazakhstan",1,2,"UEFA Euro qualification"
4,"Northern Ireland","Slovenia",0,1,"UEFA Euro qualification"
4,"United Arab Emirates","Kuwait",1,0,"Friendly"
4,"Guatemala","Jamaica",0,0,"Friendly"
4,"Kosovo","Israel",1,0,"UEFA Euro qualification"
4,"Ethiopia","Sierra Leone",0,0,"FIFA World Cup qualification"
4,"Rwanda","Zimbabwe",0,0,"FIFA World Cup qualification"
4,"Equatorial Guinea","Namibia",1,0,"FIFA World Cup qualification"
4,"Belgium","Serbia",1,0,"Friendly"
4,"Israel","Switzerland",1,1,"UEFA Euro qualification"
4,"British Virgin Islands","Dominica",1,2,"CONCACAF Nations League"
4,"Costa Rica","Panama",0,3,"CONCACAF Nations League"
4,"Bolivia","Peru",2,0,"FIFA World Cup qualification"
4,"Venezuela","Ecuador",0,0,"FIFA World Cup qualification"
4,"Colombia","Brazil",2,1,"FIFA World Cup qualification"
4,"Argentina","Uruguay",0,2,"FIFA World Cup qualification"
4,"Chile","Paraguay",0,0,"FIFA World Cup qualification"
4,"Qatar","Afghanistan",8,1,"FIFA World Cup qualification"
4,"Kuwait","India",0,1,"FIFA World Cup qualification"
4,"Japan","Myanmar",5,0,"FIFA World Cup qualification"
4,"Thailand","China PR",1,2,"FIFA World Cup qualification"
4,"Turkmenistan","Uzbekistan",1,3,"FIFA World Cup qualification"
4,"Iraq","Indonesia",5,1,"FIFA World Cup qualification"
4,"Philippines","Vietnam",0,2,"FIFA World Cup qualification"
4,"Tajikistan","Jordan",1,1,"FIFA World Cup qualification"
4,"Saudi Arabia","Pakistan",4,0,"FIFA World Cup qualification"
4,"United Arab Emirates","Nepal",4,0,"FIFA World Cup qualification"
4,"Yemen","Bahrain",0,2,"FIFA World Cup qualification"
4,"Lebanon","Palestine",0,0,"FIFA World Cup qualification"
4,"Australia","Bangladesh",7,0,"FIFA World Cup qualification"
4,"Egypt","Djibouti",6,0,"FIFA World Cup qualification"
4,"Sudan","Togo",1,1,"FIFA World Cup qualification"
4,"Nigeria","Lesotho",1,1,"FIFA World Cup qualification"
4,"Gabon","Kenya",2,1,"FIFA World Cup qualification"
4,"Botswana","Mozambique",2,3,"FIFA World Cup qualification"
4,"Algeria","Somalia",3,1,"FIFA World Cup qualification"
4,"Cyprus","Spain",1,3,"UEFA Euro qualification"
4,"Georgia","Scotland",2,2,"UEFA Euro qualification"
4,"Estonia","Austria",0,2,"UEFA Euro qualification"
4,"Azerbaijan","Sweden",3,0,"UEFA Euro qualification"
4,"Bulgaria","Hungary",2,2,"UEFA Euro qualification"
4,"Montenegro","Lithuania",2,0,"UEFA Euro qualification"
4,"Luxembourg","Bosnia and Herzegovina",4,1,"UEFA Euro qualification"
4,"Slovakia","Iceland",4,2,"UEFA Euro qualification"
4,"Montserrat","Dominican Republic",2,1,"CONCACAF Nations League"
4,"Barbados","Nicaragua",0,4,"CONCACAF Nations League"
4,"Honduras","Mexico",2,0,"CONCACAF Nations League"
4,"Burkina Faso","Guinea-Bissau",1,1,"FIFA World Cup qualification"
4,"Eswatini","Libya",0,1,"FIFA World Cup qualification"
4,"Cameroon","Mauritius",3,0,"FIFA World Cup qualification"
4,"Zambia","Congo",4,2,"FIFA World Cup qualification"
4,"Guinea","Uganda",2,1,"FIFA World Cup qualification"
4,"Liberia","Malawi",0,1,"FIFA World Cup qualification"
4,"Comoros","Central African Republic",4,2,"FIFA World Cup qualification"
4,"Ghana","Madagascar",1,0,"FIFA World Cup qualification"
4,"Mali","Chad",3,1,"FIFA World Cup qualification"
4,"Greece","New Zealand",2,0,"Friendly"
4,"Italy","North Macedonia",5,2,"UEFA Euro qualification"
4,"Moldova","Albania",1,1,"UEFA Euro qualification"
4,"Poland","Czech Republic",1,1,"UEFA Euro qualification"
4,"Finland","Northern Ireland",4,0,"UEFA Euro qualification"
4,"Denmark","Slovenia",2,1,"UEFA Euro qualification"
4,"Solomon Islands","Samoa",1,0,"Pacific Games"
4,"Jamaica","Canada",1,2,"CONCACAF Nations League"
4,"Senegal","South Sudan",4,0,"FIFA World Cup qualification"
4,"South Africa","Benin",2,1,"FIFA World Cup qualification"
4,"Niger","Tanzania",0,1,"FIFA World Cup qualification"
4,"Germany","Turkey",2,3,"Friendly"
4,"Netherlands","Republic of Ireland",1,0,"UEFA Euro qualification"
4,"Armenia","Wales",1,1,"UEFA Euro qualification"
4,"Switzerland","Kosovo",1,1,"UEFA Euro qualification"
4,"Israel","Romania",1,2,"UEFA Euro qualification"
4,"New Caledonia","Tonga",7,0,"Pacific Games"
4,"Sierra Leone","Egypt",0,2,"FIFA World Cup qualification"
4,"Zimbabwe","Nigeria",1,1,"FIFA World Cup qualification"
4,"Burundi","Gabon",1,2,"FIFA World Cup qualification"
4,"Mozambique","Algeria",0,2,"FIFA World Cup qualification"
4,"Cyprus","Lithuania",1,0,"Friendly"
4,"Scotland","Norway",3,3,"UEFA Euro qualification"
4,"Spain","Georgia",3,1,"UEFA Euro qualification"
4,"Belgium","Azerbaijan",5,0,"UEFA Euro qualification"
4,"Sweden","Estonia",2,0,"UEFA Euro qualification"
4,"Hungary","Montenegro",3,1,"UEFA Euro qualification"
4,"Serbia","Bulgaria",2,2,"UEFA Euro qualification"
4,"Portugal","Iceland",2,0,"UEFA Euro qualification"
4,"Bosnia and Herzegovina","Slovakia",1,2,"UEFA Euro qualification"
4,"Montserrat","Barbados",4,2,"CONCACAF Nations League"
4,"Aruba","Cayman Islands",5,1,"CONCACAF Nations League"
4,"Panama","Costa Rica",3,1,"CONCACAF Nations League"
4,"Djibouti","Guinea-Bissau",0,1,"FIFA World Cup qualification"
4,"Seychelles","Kenya",0,5,"FIFA World Cup qualification"
4,"Liberia","Equatorial Guinea",0,1,"FIFA World Cup qualification"
4,"Mali","Central African Republic",1,1,"FIFA World Cup qualification"
4,"Chad","Madagascar",0,3,"FIFA World Cup qualification"
4,"North Macedonia","England",1,1,"UEFA Euro qualification"
4,"Ukraine","Italy",0,0,"UEFA Euro qualification"
4,"Czech Republic","Moldova",3,0,"UEFA Euro qualification"
4,"Northern Ireland","Denmark",2,0,"UEFA Euro qualification"
4,"Slovenia","Kazakhstan",2,1,"UEFA Euro qualification"
4,"Samoa","American Samoa",10,0,"Pacific Games"
4,"Nicaragua","Dominican Republic",0,0,"CONCACAF Nations League"
4,"Puerto Rico","Bahamas",6,1,"CONCACAF Nations League"
4,"Canada","Jamaica",2,3,"CONCACAF Nations League"
4,"Mexico","Honduras",2,0,"CONCACAF Nations League"
4,"Ecuador","Chile",1,0,"FIFA World Cup qualification"
4,"Paraguay","Colombia",0,1,"FIFA World Cup qualification"
4,"Uruguay","Bolivia",3,0,"FIFA World Cup qualification"
4,"Peru","Venezuela",1,1,"FIFA World Cup qualification"
4,"Brazil","Argentina",0,1,"FIFA World Cup qualification"
4,"India","Qatar",0,3,"FIFA World Cup qualification"
4,"Afghanistan","Kuwait",0,4,"FIFA World Cup qualification"
4,"Syria","Japan",0,5,"FIFA World Cup qualification"
4,"Singapore","Thailand",1,3,"FIFA World Cup qualification"
4,"Hong Kong","Turkmenistan",2,2,"FIFA World Cup qualification"
4,"Philippines","Indonesia",1,1,"FIFA World Cup qualification"
4,"Vietnam","Iraq",0,1,"FIFA World Cup qualification"
4,"Pakistan","Tajikistan",1,6,"FIFA World Cup qualification"
4,"Jordan","Saudi Arabia",0,2,"FIFA World Cup qualification"
4,"Bahrain","United Arab Emirates",0,2,"FIFA World Cup qualification"
4,"Nepal","Yemen",0,2,"FIFA World Cup qualification"
4,"Palestine","Australia",0,1,"FIFA World Cup qualification"
4,"Bangladesh","Lebanon",1,1,"FIFA World Cup qualification"
4,"Ethiopia","Burkina Faso",0,3,"FIFA World Cup qualification"
4,"South Sudan","Mauritania",0,0,"FIFA World Cup qualification"
4,"Togo","Senegal",0,0,"FIFA World Cup qualification"
4,"Lesotho","Benin",0,0,"FIFA World Cup qualification"
4,"Rwanda","South Africa",2,0,"FIFA World Cup qualification"
4,"Libya","Cameroon",1,1,"FIFA World Cup qualification"
4,"Mauritius","Angola",0,0,"FIFA World Cup qualification"
4,"Niger","Zambia",2,1,"FIFA World Cup qualification"
4,"Tanzania","Morocco",0,2,"FIFA World Cup qualification"
4,"Somalia","Uganda",0,1,"FIFA World Cup qualification"
4,"Botswana","Guinea",1,0,"FIFA World Cup qualification"
4,"Malawi","Tunisia",0,1,"FIFA World Cup qualification"
4,"Comoros","Ghana",1,0,"FIFA World Cup qualification"
4,"Austria","Germany",2,0,"Friendly"
4,"Republic of Ireland","New Zealand",1,1,"Friendly"
4,"Greece","France",2,2,"UEFA Euro qualification"
4,"Wales","Turkey",1,1,"UEFA Euro qualification"
4,"Croatia","Armenia",1,0,"UEFA Euro qualification"
4,"Kosovo","Belarus",0,1,"UEFA Euro qualification"
4,"Romania","Switzerland",1,0,"UEFA Euro qualification"
4,"Tonga","Cook Islands",1,2,"Pacific Games"
4,"Fiji","Tahiti",0,0,"Pacific Games"
4,"Vanuatu","Papua New Guinea",1,1,"Pacific Games"
4,"Solomon Islands","American Samoa",11,0,"Pacific Games"
4,"Cook Islands","New Caledonia",0,8,"Pacific Games"
4,"Tahiti","Samoa",2,1,"Pacific Games"
4,"Cook Islands","Papua New Guinea",0,3,"Pacific Games"
4,"New Caledonia","Vanuatu",1,0,"Pacific Games"
4,"Solomon Islands","Fiji",2,0,"Pacific Games"
4,"American Samoa","Tonga",2,6,"Pacific Games"
4,"Samoa","Cook Islands",3,0,"Pacific Games"
4,"Tahiti","Papua New Guinea",2,0,"Pacific Games"
4,"Vanuatu","Fiji",2,4,"Pacific Games"
4,"Solomon Islands","New Caledonia",2,2,"Pacific Games"
4,"Mexico","Colombia",2,3,"Friendly"
5,"Japan","Thailand",5,0,"Friendly"
5,"China PR","Hong Kong",1,2,"Friendly"
5,"Indonesia","Libya",0,4,"Friendly"
5,"Tajikistan","Hong Kong",2,1,"Friendly"
5,"Saudi Arabia","Lebanon",1,0,"Friendly"
5,"Indonesia","Libya",1,2,"Friendly"
5,"Qatar","Jordan",1,2,"Friendly"
5,"Togo","Algeria",0,3,"Friendly"
5,"Bahrain","Australia",0,2,"Friendly"
5,"Mozambique","Lesotho",2,0,"Friendly"
5,"United Arab Emirates","Oman",0,1,"Friendly"
5,"Tunisia","Mauritania",0,0,"Friendly"
5,"Mali","Guinea-Bissau",6,2,"Friendly"
5,"Uzbekistan","Palestine",1,0,"Friendly"
5,"Egypt","Tanzania",2,0,"Friendly"
5,"Nigeria","Guinea",0,2,"Friendly"
5,"Botswana","Mozambique",1,1,"Friendly"
5,"Syria","Malaysia",2,2,"Friendly"
5,"Senegal","Niger",1,0,"Friendly"
5,"Ghana","Namibia",0,0,"Friendly"
5,"Japan","Jordan",6,1,"Friendly"
5,"Zambia","Cameroon",1,1,"Friendly"
5,"Equatorial Guinea","Djibouti",1,1,"Friendly"
5,"Saudi Arabia","Palestine",0,0,"Friendly"
5,"Burundi","Algeria",0,4,"Friendly"
5,"South Africa","Lesotho",0,0,"Friendly"
5,"Bahrain","Angola",0,3,"Friendly"
5,"Saudi Arabia","Hong Kong",2,0,"Friendly"
5,"Morocco","Sierra Leone",3,1,"Friendly"
5,"Qatar","Lebanon",3,0,"AFC Asian Cup"
5,"Kuwait","Libya",1,3,"Friendly"
5,"Sweden","Estonia",2,1,"Friendly"
5,"China PR","Tajikistan",0,0,"AFC Asian Cup"
5,"Australia","India",2,0,"AFC Asian Cup"
5,"Uzbekistan","Syria",0,0,"AFC Asian Cup"
5,"Guatemala","Iceland",0,1,"Friendly"
5,"United Arab Emirates","Hong Kong",3,1,"AFC Asian Cup"
5,"Japan","Vietnam",4,2,"AFC Asian Cup"
5,"Nigeria","Equatorial Guinea",1,1,"African Cup of Nations"
5,"Egypt","Mozambique",2,2,"African Cup of Nations"
5,"Indonesia","Iraq",1,3,"AFC Asian Cup"
5,"Malaysia","Jordan",0,4,"AFC Asian Cup"
5,"Cameroon","Guinea",1,1,"African Cup of Nations"
5,"Algeria","Angola",1,1,"African Cup of Nations"
5,"Saudi Arabia","Oman",2,1,"AFC Asian Cup"
5,"Burkina Faso","Mauritania",1,0,"African Cup of Nations"
5,"Tunisia","Namibia",0,1,"African Cup of Nations"
5,"Mali","South Africa",2,0,"African Cup of Nations"
5,"Lebanon","China PR",0,0,"AFC Asian Cup"
5,"Qatar","Tajikistan",1,0,"AFC Asian Cup"
5,"Morocco","Tanzania",3,0,"African Cup of Nations"
5,"Honduras","Iceland",0,2,"Friendly"
5,"Syria","Australia",0,1,"AFC Asian Cup"
5,"India","Uzbekistan",0,3,"AFC Asian Cup"
5,"Palestine","United Arab Emirates",1,1,"AFC Asian Cup"
5,"Equatorial Guinea","Guinea-Bissau",4,2,"African Cup of Nations"
5,"Egypt","Ghana",2,2,"African Cup of Nations"
5,"Iraq","Japan",2,1,"AFC Asian Cup"
5,"Vietnam","Indonesia",0,1,"AFC Asian Cup"
5,"Senegal","Cameroon",3,1,"African Cup of Nations"
5,"Kuwait","Uganda",0,2,"Friendly"
5,"Bahrain","Malaysia",1,0,"AFC Asian Cup"
5,"Algeria","Burkina Faso",2,2,"African Cup of Nations"
5,"Mauritania","Angola",2,3,"African Cup of Nations"
5,"Tunisia","Mali",1,1,"African Cup of Nations"
5,"Oman","Thailand",0,0,"AFC Asian Cup"
5,"South Africa","Namibia",4,0,"African Cup of Nations"
5,"Zambia","Tanzania",1,1,"African Cup of Nations"
5,"Qatar","China PR",1,0,"AFC Asian Cup"
5,"Tajikistan","Lebanon",2,1,"AFC Asian Cup"
5,"Guinea-Bissau","Nigeria",0,1,"African Cup of Nations"
5,"Mozambique","Ghana",2,2,"African Cup of Nations"
5,"Australia","Uzbekistan",1,1,"AFC Asian Cup"
5,"Syria","India",1,0,"AFC Asian Cup"
5,"Hong Kong","Palestine",0,3,"AFC Asian Cup"
5,"Guinea","Senegal",0,2,"African Cup of Nations"
5,"Angola","Burkina Faso",2,0,"African Cup of Nations"
5,"Mauritania","Algeria",1,0,"African Cup of Nations"
5,"Iraq","Vietnam",3,2,"AFC Asian Cup"
5,"Japan","Indonesia",3,1,"AFC Asian Cup"
5,"Namibia","Mali",0,0,"African Cup of Nations"
5,"South Africa","Tunisia",0,0,"African Cup of Nations"
5,"Zambia","Morocco",0,1,"African Cup of Nations"
5,"Jordan","Bahrain",0,1,"AFC Asian Cup"
5,"Saudi Arabia","Thailand",0,0,"AFC Asian Cup"
5,"Angola","Namibia",3,0,"African Cup of Nations"
5,"Nigeria","Cameroon",2,0,"African Cup of Nations"
5,"Australia","Indonesia",4,0,"AFC Asian Cup"
5,"Tajikistan","United Arab Emirates",1,1,"AFC Asian Cup"
5,"Equatorial Guinea","Guinea",0,1,"African Cup of Nations"
5,"Iraq","Jordan",2,3,"AFC Asian Cup"
5,"Qatar","Palestine",2,1,"AFC Asian Cup"
5,"Uzbekistan","Thailand",2,1,"AFC Asian Cup"
5,"Mali","Burkina Faso",2,1,"African Cup of Nations"
5,"Morocco","South Africa",0,2,"African Cup of Nations"
5,"Bahrain","Japan",1,3,"AFC Asian Cup"
5,"Tajikistan","Jordan",0,1,"AFC Asian Cup"
5,"Nigeria","Angola",1,0,"African Cup of Nations"
5,"Qatar","Uzbekistan",1,1,"AFC Asian Cup"
5,"Costa Rica","El Salvador",2,0,"Friendly"
5,"Nigeria","South Africa",1,1,"African Cup of Nations"
5,"Qatar","Jordan",3,1,"AFC Asian Cup"
5,"Trinidad and Tobago","Jamaica",0,1,"Friendly"
5,"Trinidad and Tobago","Jamaica",0,0,"Friendly"
5,"Kazakhstan","Turkmenistan",2,0,"Friendly"
5,"Solomon Islands","Fiji",2,1,"Friendly"
5,"Guinea","Vanuatu",6,0,"FIFA Series"
5,"Panama","Mexico",0,3,"CONCACAF Nations League"
5,"Poland","Estonia",5,1,"UEFA Euro qualification"
5,"Wales","Finland",4,1,"UEFA Euro qualification"
5,"Israel","Iceland",1,4,"UEFA Euro qualification"
5,"Bosnia and Herzegovina","Ukraine",1,2,"UEFA Euro qualification"
5,"Georgia","Luxembourg",2,0,"UEFA Euro qualification"
5,"Greece","Kazakhstan",5,0,"UEFA Euro qualification"
5,"Qatar","Kuwait",3,0,"FIFA World Cup qualification"
5,"Afghanistan","India",0,0,"FIFA World Cup qualification"
5,"Myanmar","Syria",1,1,"FIFA World Cup qualification"
5,"Singapore","China PR",2,2,"FIFA World Cup qualification"
5,"Oman","Malaysia",2,0,"FIFA World Cup qualification"
5,"Hong Kong","Uzbekistan",0,2,"FIFA World Cup qualification"
5,"Indonesia","Vietnam",1,0,"FIFA World Cup qualification"
5,"Iraq","Philippines",1,0,"FIFA World Cup qualification"
5,"Pakistan","Jordan",0,3,"FIFA World Cup qualification"
5,"Saudi Arabia","Tajikistan",1,0,"FIFA World Cup qualification"
5,"Bahrain","Nepal",5,0,"FIFA World Cup qualification"
5,"United Arab Emirates","Yemen",2,1,"FIFA World Cup qualification"
5,"Australia","Lebanon",2,0,"FIFA World Cup qualification"
5,"Palestine","Bangladesh",5,0,"FIFA World Cup qualification"
5,"Belize","Puerto Rico",1,1,"Friendly"
5,"Ecuador","Guatemala",2,0,"Friendly"
5,"Ethiopia","Lesotho",1,2,"Friendly"
5,"Montenegro","Belarus",2,0,"Friendly"
5,"Portugal","Sweden",5,2,"Friendly"
5,"Solomon Islands","Fiji",0,2,"Friendly"
5,"Venezuela","Italy",1,2,"Friendly"
5,"Algeria","Bolivia",3,2,"FIFA Series"
5,"Azerbaijan","Mongolia",1,0,"FIFA Series"
5,"Bulgaria","Tanzania",1,0,"FIFA Series"
5,"Egypt","New Zealand",1,0,"FIFA Series"
5,"Equatorial Guinea","Cambodia",2,0,"FIFA Series"
5,"Central African Republic","Bhutan",6,0,"FIFA Series"
5,"Sri Lanka","Papua New Guinea",0,0,"FIFA Series"
5,"Albania","Chile",0,3,"Friendly"
5,"Argentina","El Salvador",3,0,"Friendly"
5,"Armenia","Kosovo",0,1,"Friendly"
5,"Burkina Faso","Libya",1,2,"Friendly"
5,"Comoros","Uganda",4,0,"Friendly"
5,"Hungary","Turkey",1,0,"Friendly"
5,"Mauritania","Mali",0,2,"Friendly"
5,"Morocco","Angola",1,0,"Friendly"
5,"Netherlands","Scotland",4,0,"Friendly"
5,"Niger","Togo",1,2,"Friendly"
5,"Nigeria","Ghana",2,1,"Friendly"
5,"North Macedonia","Moldova",1,1,"Friendly"
5,"Norway","Czech Republic",1,2,"Friendly"
5,"Peru","Nicaragua",2,0,"Friendly"
5,"Romania","Northern Ireland",1,1,"Friendly"
5,"Senegal","Gabon",3,0,"Friendly"
5,"Spain","Colombia",0,1,"Friendly"
5,"Tunisia","Croatia",0,0,"FIFA Series"
5,"Canada","Trinidad and Tobago",2,0,"CONCACAF Nations League"
5,"Costa Rica","Honduras",3,1,"CONCACAF Nations League"
5,"Denmark","Switzerland",0,0,"Friendly"
5,"Dominican Republic","Aruba",2,0,"Friendly"
5,"England","Brazil",0,1,"Friendly"
5,"France","Germany",0,2,"Friendly"
5,"Republic of Ireland","Belgium",0,0,"Friendly"
5,"Slovakia","Austria",0,2,"Friendly"
5,"Jamaica","Panama",1,0,"CONCACAF Nations League"
5,"Belize","Puerto Rico",3,0,"Friendly"
5,"Ecuador","Italy",0,2,"Friendly"
5,"Ethiopia","Lesotho",2,1,"Friendly"
5,"Guatemala","Venezuela",0,0,"Friendly"
5,"Azerbaijan","Bulgaria",1,1,"FIFA Series"
5,"Tanzania","Mongolia",3,0,"FIFA Series"
5,"Bermuda","Guinea",1,5,"FIFA Series"
5,"Central African Republic","Papua New Guinea",4,0,"FIFA Series"
5,"Sri Lanka","Bhutan",2,0,"FIFA Series"
5,"Comoros","Angola",0,0,"Friendly"
5,"Cyprus","Serbia",0,1,"Friendly"
5,"Gabon","Congo",1,1,"Friendly"
5,"Montenegro","North Macedonia",1,0,"Friendly"
5,"Sweden","Albania",1,0,"Friendly"
5,"Algeria","South Africa",3,3,"FIFA Series"
5,"Egypt","Croatia",2,4,"FIFA Series"
5,"New Zealand","Tunisia",0,0,"FIFA Series"
5,"Cambodia","Guyana",1,4,"FIFA Series"
5,"Wales","Poland",0,0,"UEFA Euro qualification"
5,"Ukraine","Iceland",2,1,"UEFA Euro qualification"
5,"Georgia","Greece",0,0,"UEFA Euro qualification"
5,"India","Afghanistan",1,2,"FIFA World Cup qualification"
5,"Kuwait","Qatar",1,2,"FIFA World Cup qualification"
5,"Syria","Myanmar",7,0,"FIFA World Cup qualification"
5,"China PR","Singapore",4,1,"FIFA World Cup qualification"
5,"Malaysia","Oman",0,2,"FIFA World Cup qualification"
5,"Uzbekistan","Hong Kong",3,0,"FIFA World Cup qualification"
5,"Philippines","Iraq",0,5,"FIFA World Cup qualification"
5,"Vietnam","Indonesia",0,3,"FIFA World Cup qualification"
5,"Tajikistan","Saudi Arabia",1,1,"FIFA World Cup qualification"
5,"Jordan","Pakistan",7,0,"FIFA World Cup qualification"
5,"Bahrain","Nepal",3,0,"FIFA World Cup qualification"
5,"Yemen","United Arab Emirates",0,3,"FIFA World Cup qualification"
5,"Bangladesh","Palestine",0,1,"FIFA World Cup qualification"
5,"Australia","Lebanon",5,0,"FIFA World Cup qualification"
5,"Argentina","Costa Rica",3,1,"Friendly"
5,"Austria","Turkey",6,1,"Friendly"
5,"Colombia","Romania",3,2,"Friendly"
5,"Czech Republic","Armenia",2,1,"Friendly"
5,"El Salvador","Honduras",1,1,"Friendly"
5,"England","Belgium",2,2,"Friendly"
5,"France","Chile",3,2,"Friendly"
5,"Germany","Netherlands",2,1,"Friendly"
5,"Hungary","Kosovo",2,0,"Friendly"
5,"Morocco","Mauritania",0,0,"Friendly"
5,"Norway","Slovakia",1,1,"Friendly"
5,"Peru","Dominican Republic",4,1,"Friendly"
5,"Republic of Ireland","Switzerland",0,1,"Friendly"
5,"Scotland","Northern Ireland",0,1,"Friendly"
5,"Senegal","Benin",1,0,"Friendly"
5,"Slovenia","Portugal",2,0,"Friendly"
5,"Spain","Brazil",3,3,"Friendly"
5,"Finland","Estonia",2,1,"Friendly"
6,"Germany","Scotland",5,1,"UEFA Euro"
6,"Hungary","Switzerland",1,3,"UEFA Euro"
6,"Spain","Croatia",3,0,"UEFA Euro"
6,"Italy","Albania",2,1,"UEFA Euro"
6,"Poland","Netherlands",1,2,"UEFA Euro"
6,"Slovenia","Denmark",1,1,"UEFA Euro"
6,"Serbia","England",0,1,"UEFA Euro"
6,"Romania","Ukraine",3,0,"UEFA Euro"
6,"Belgium","Slovakia",0,1,"UEFA Euro"
6,"Austria","France",0,1,"UEFA Euro"
6,"Turkey","Georgia",3,1,"UEFA Euro"
6,"Portugal","Czech Republic",2,1,"UEFA Euro"
7,"Croatia","Albania",2,2,"UEFA Euro"
7,"Germany","Hungary",2,0,"UEFA Euro"
7,"Scotland","Switzerland",1,1,"UEFA Euro"
7,"Slovenia","Serbia",1,1,"UEFA Euro"
7,"Denmark","England",1,1,"UEFA Euro"
7,"Spain","Italy",1,0,"UEFA Euro"
7,"Slovakia","Ukraine",1,2,"UEFA Euro"
7,"Poland","Austria",1,3,"UEFA Euro"
7,"Netherlands","France",0,0,"UEFA Euro"
7,"Georgia","Czech Republic",1,1,"UEFA Euro"
7,"Turkey","Portugal",0,3,"UEFA Euro"
7,"Belgium","Romania",2,0,"UEFA Euro"
8,"Switzerland","Germany",1,1,"UEFA Euro"
8,"Scotland","Hungary",0,1,"UEFA Euro"
8,"Albania","Spain",0,1,"UEFA Euro"
